Administrative,Administrative_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,Revenue
2.0,51.0,35.0,1475.266667,0.006944444,0.024867725,True
1.0,62.0,58.0,1341.261111,0.004597701,0.009827586,False
0.0,0.0,57.0,1384.5,0.010344828,0.034482759,False
0.0,0.0,38.0,2101.733333,0.010526316,0.028070175,False
0.0,0.0,5.0,156.0,0.0031124675,0.1,False
4.0,53.0,70.0,2720.7,0.017506494,0.031513142,False
7.0,48.5,9.0,116.6666667,0.0,0.006666667,False
1.0,2.0,18.0,598.9369047499999,0.013114754,0.031399948,False
3.0,44.0,10.0,355.0,0.0,0.016666667,False
0.0,0.0,34.0,1014.833333,0.011764706,0.048529412,False
0.0,0.0,24.0,182.4166667,0.0,0.0375,False
0.0,0.0,6.0,122.5,0.011111111,0.077777778,False
0.0,0.0,3.0,278.0,0.0,0.066666667,False
0.0,0.0,5.0,197.0,0.0,0.06,False
2.0,121.0,30.0,1906.47619,0.011494253,0.024931582,False
2.0,26.66666667,20.0,819.2715686,0.007972028,0.043864469,False
0.0,0.0,18.0,328.3214286,0.0,0.004419192,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,6.0,34.33333333,0.033333333,0.05,False
0.0,0.0,12.0,70.0,0.0031124675,0.0251564025,False
0.0,0.0,21.0,436.8125,0.001904762,0.028338002,False
0.0,0.0,20.0,402.3333333,0.028571429,0.052154195,False
4.0,200.5238095,36.0,1934.990476,0.0031124675,0.043815476,False
0.0,0.0,36.0,576.8333333,0.0,0.019444444,False
1.0,5.0,81.0,1421.668627,0.0,0.000833333,False
0.0,0.0,25.0,934.3666667,0.024,0.054,False
4.0,138.3333333,3.0,277.5,0.0,0.011111111,False
2.0,158.0,12.0,751.5,0.0,0.014285714,True
0.0,0.0,16.0,195.5,0.0125,0.06875,False
2.0,87.0,20.0,918.0833333,0.0075,0.010666667,False
7.0,63.16666667,18.0,598.9369047499999,0.005607477,0.013726336,False
8.0,69.83333333,45.0,901.9166667,0.007189542,0.02627451,False
0.0,0.0,36.0,1093.154762,0.0,0.001428571,False
6.0,7.5,49.0,2382.428571,0.022641509,0.048227559,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,38.0,1417.666667,0.016117216,0.048717949,False
4.0,7.5,56.0,1948.713745,0.001724138,0.021055381,True
0.0,0.0,25.0,588.7190476,0.0,0.014782609,False
0.0,0.0,37.0,356.1666667,0.002702703,0.012162162,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,5.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,3.0,13.0,0.0031124675,0.0251564025,False
0.0,0.0,50.0,1156.384921,0.008,0.0355,False
7.0,52.4,55.0,1995.466667,0.003333333,0.025396825,False
0.0,0.0,8.0,429.0,0.0,0.05,False
0.0,0.0,51.0,1424.866667,0.004081633,0.020779221,False
0.0,0.0,27.0,444.1,0.0,0.016,False
1.0,4.0,14.0,333.9,0.0,0.007142857,True
0.0,0.0,5.0,22.0,0.0031124675,0.0251564025,False
0.0,0.0,31.0,558.3333333,0.0,0.026666667,False
0.0,0.0,7.0,94.33333333,0.0,0.028571429,False
1.0,4.0,19.0,760.25,0.0,0.011764706,True
0.0,0.0,3.0,189.0,0.0,0.066666667,False
0.0,0.0,25.0,981.0,0.024,0.048,True
0.0,0.0,10.0,123.0,0.0,0.02,False
4.0,132.6666667,25.0,773.5595238,0.0,0.027572016,True
6.0,51.5,29.0,944.9166667,0.0,0.014285714,True
0.0,0.0,7.0,155.0,0.0031124675,0.1,False
4.0,7.5,11.0,418.0,0.0,0.014285714,False
1.0,90.0,57.0,1092.364286,0.0,0.006321839,True
0.0,0.0,19.0,485.0833333,0.0,0.011764706,False
3.0,78.0,27.0,672.5833333,0.0125,0.039583333,True
0.0,0.0,7.0,151.5,0.0,0.028571429,False
1.0,7.5,39.0,1022.474026,0.000833333,0.012361111,True
1.0,34.0,11.0,765.1666667,0.0,0.006666667,False
0.0,0.0,48.0,2235.0,0.004347826,0.025362319,False
2.0,95.0,9.0,259.5,0.0,0.015384615,False
0.0,0.0,24.0,324.0,0.0031124675,0.0251564025,False
0.0,0.0,4.0,48.0,0.0031124675,0.075,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
3.0,7.5,48.0,2207.833333,0.001041667,0.016921296,False
1.0,20.0,18.0,512.8333333,0.021052632,0.046491228,False
2.0,30.0,18.0,598.9369047499999,0.001363636,0.011363949,True
0.0,0.0,19.0,837.3666667,0.021052632,0.054586466,False
0.0,0.0,8.0,72.0,0.025,0.05,False
9.0,184.0,68.0,1986.251515,0.0,0.009553204,False
0.0,0.0,72.0,2347.716667,0.028169014,0.037793427,False
0.0,0.0,4.0,13.0,0.0031124675,0.0251564025,False
0.0,0.0,17.0,287.5,0.0031124675,0.087037037,False
4.0,57.0,10.0,497.1,0.0,0.009848485,False
0.0,0.0,4.0,1245.0,0.0,0.1,False
5.0,154.8333333,18.0,3262.350896,0.003125,0.010909616,False
2.0,45.0,47.0,1541.327451,0.000653595,0.023288614,False
0.0,0.0,3.0,125.0,0.0031124675,0.075,False
4.0,31.0,80.0,1793.777778,0.017857143,0.031725417,False
1.0,3.0,26.0,885.0,0.0,0.036111111,True
1.0,34.0,36.0,646.2857143,0.0,0.005882353,False
6.0,200.2222222,18.0,598.9369047499999,0.006570513,0.020305773,False
2.0,40.0,4.0,55.0,0.0,0.033333333,False
0.0,0.0,25.0,344.3214286,0.00617284,0.033333333,False
5.0,33.66666667,4.0,21.66666667,0.0,0.02,False
1.0,0.0,4.0,334.0,0.0031124675,0.0251564025,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,28.0,608.5227273,0.015384615,0.021952663,False
0.0,0.0,4.0,4.0,0.0031124675,0.0251564025,False
4.0,24.16666667,56.0,1977.385088,0.0,0.007471264,False
9.0,194.4166667,11.0,1569.166667,0.013333333,0.028666667,False
4.0,58.0,31.0,806.5,0.0,0.009375,True
0.0,0.0,36.0,631.3068627,0.021142857,0.047901224,False
0.0,0.0,33.0,782.0833333,0.0,0.005882353,True
2.0,11.0,12.0,347.0,0.0,0.023076923,True
1.0,149.5,32.0,1562.333333,0.038709677,0.062580645,False
3.0,7.5,36.0,1199.522619,0.004761905,0.011534392,False
1.0,32.0,18.0,299.5,0.015789474,0.022807018,True
0.0,0.0,18.0,103.8333333,0.033333333,0.055555556,False
3.0,101.6666667,22.0,2250.083333,0.0,0.019565217,True
2.0,59.0,3.0,82.0,0.04,0.06,False
0.0,0.0,6.0,747.0,0.033333333,0.066666667,False
4.0,7.5,8.0,298.6904762,0.0,0.002083333,False
9.0,7.5,58.0,1572.27381,0.003870968,0.017803379,False
3.0,35.5,14.0,241.7692308,0.0,0.020416667,False
5.0,69.5,84.0,2839.75,0.0,0.006593407,False
2.0,42.0,17.0,275.702381,0.04,0.06,False
4.0,85.92857143,39.0,681.7619048,0.015384615,0.032988166,False
0.0,0.0,5.0,95.5,0.0,0.013333333,False
2.0,76.0,35.0,2072.666667,0.007207207,0.031081081,False
0.0,0.0,13.0,214.25,0.0031124675,0.097777778,False
0.0,0.0,1.0,207.5702479,0.0,0.007936508,False
3.0,40.2,11.0,201.1333333,0.0,0.02,False
1.0,63.4,3.0,120.4,0.0,0.0,True
6.0,7.5,50.0,1342.083333,0.0,0.004385965,True
0.0,0.0,2.0,7.0,0.0,0.1,False
3.0,152.6,28.0,608.8833333,0.009375,0.03125,True
7.0,56.3,15.0,315.4,0.0,0.011111111,False
0.0,0.0,20.0,419.6,0.038095238,0.068253968,False
1.0,39.2,7.0,80.5,0.0,0.01,False
3.0,89.6,57.0,1721.906667,0.0,0.005932203,True
2.0,104.3,48.0,2307.661212,0.025510204,0.035488428,False
0.0,0.0,4.0,41.4,0.0031124675,0.0251564025,False
4.0,204.2,31.0,652.3766667,0.012121212,0.016161616,False
1.0,180.1333333,18.0,598.9369047499999,0.002645503,0.012248677,False
1.0,12.0,36.0,493.3033901,0.0,0.01660575,False
2.0,13.0,17.0,209.7,0.023529412,0.038235294,False
0.0,0.0,5.0,68.4,0.0,0.08,False
3.0,41.2,7.0,942.8,0.0,0.03,False
4.0,101.8,18.0,598.9369047499999,0.006451613,0.033623455,False
1.0,26.2,4.0,106.8,0.0,0.04,True
2.0,79.6,34.0,1011.016667,0.018918919,0.043243243,True
4.0,159.0,16.0,307.6166667,0.0,0.010526316,False
7.0,227.9,22.0,701.0166667,0.0,0.001666667,False
2.0,47.4,14.0,478.6,0.0031124675,0.079166667,False
0.0,0.0,13.0,710.0666667,0.0,0.007692308,True
1.0,0.0,3.0,259.0,0.0,0.04,True
0.0,0.0,34.0,1228.5,0.039705882,0.059313725,False
2.0,196.6,31.0,1514.3,0.036363636,0.066666667,False
3.0,33.2,10.0,278.4333333,0.007142857,0.026190476,True
0.0,0.0,6.0,86.53333333,0.0,0.066666667,False
3.0,9.5,25.0,528.9666667,0.007692308,0.037179487,False
2.0,55.4,25.0,402.75,0.015384615,0.034065934,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
10.0,7.5,26.0,2988.883333,0.0,0.002903226,False
0.0,0.0,42.0,844.58,0.0031124675,0.085396825,False
3.0,13.73333333,27.0,407.6833333,0.006666667,0.011555556,True
1.0,23.2,30.0,964.4666667,0.0,0.003571429,True
5.0,150.7,12.0,201.6,0.026666667,0.04,False
5.0,66.6,13.0,523.6,0.0,0.013333333,False
0.0,0.0,24.0,968.6924242,0.0,0.0,True
1.0,92.6,4.0,207.9333333,0.0,0.04,False
0.0,0.0,16.0,1062.666667,0.0,0.0125,True
1.0,7.5,77.0,2697.022104,0.0,0.009471471,False
1.0,48.4,22.0,2707.386667,0.0,0.009722222,False
1.0,57.4,6.0,303.1,0.028571429,0.014285714,False
7.0,7.5,66.0,598.9369047499999,0.005797101,0.012314449,False
0.0,0.0,2.0,12.0,0.0031124675,0.1,False
0.0,0.0,38.0,3287.0,0.036842105,0.075814536,False
0.0,0.0,47.0,902.77,0.022222222,0.04037037,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,16.0,519.8666667,0.0,0.0,False
2.0,56.73333333,33.0,1091.394074,0.0,0.003594771,False
1.0,86.6,14.0,349.5761905,0.0,0.004761905,True
7.0,38.6,70.0,1087.7,0.0,0.004861111,False
6.0,7.5,69.0,1182.432333,0.000684932,0.002998087,True
3.0,94.6,16.0,1254.0,0.0,0.019327731,False
6.0,53.0,40.0,778.8333333,0.0,0.009469697,False
3.0,28.8,21.0,378.4,0.02962963,0.030864198,False
5.0,46.52,18.0,2248.914286,0.012077922,0.029349567,True
1.0,41.4,30.0,558.6111111,0.009090909,0.046464646,True
6.0,82.14,12.0,191.1,0.0,0.0125,False
0.0,0.0,11.0,267.5666667,0.0,0.009090909,True
3.0,7.5,66.0,598.9369047499999,0.014979592,0.017561939,False
0.0,0.0,16.0,645.2,0.0125,0.05,False
1.0,7.5,40.0,991.7155466,0.008888889,0.011659808,False
3.0,56.8,73.0,1677.666667,0.010666667,0.040444444,False
1.0,10.0,5.0,354.9,0.0,0.06,False
0.0,0.0,3.0,74.6,0.0,0.066666667,False
10.0,89.98,18.0,1304.973333,0.003921569,0.008309991,False
0.0,0.0,6.0,95.0,0.028571429,0.028571429,True
1.0,67.5,28.0,873.64,0.0,0.006785714,False
1.0,7.5,80.0,1807.227778,0.016091954,0.0348659,False
2.0,63.5,18.0,1667.158421,0.0,0.002547045,False
1.0,4.0,8.0,227.1,0.022222222,0.066666667,False
0.0,0.0,14.0,331.3,0.0,0.015384615,False
5.0,196.88,7.0,118.9133333,0.0,0.01473138,False
5.0,60.2,12.0,165.4,0.0125,0.041666667,False
5.0,7.5,6.0,147.9,0.0,0.036363636,False
6.0,85.2,11.0,203.0,0.0,0.0,False
1.0,62.46666667,5.0,165.1,0.0,0.016666667,False
10.0,164.0666667,37.0,1553.52381,0.005128205,0.01025641,False
1.0,189.2646154,38.0,777.4146154,0.004255319,0.016960486,False
2.0,196.6,0.0,0.0,0.0,0.033333333,False
1.0,5.066666667,32.0,441.6045455,0.0,0.00625,False
2.0,94.7,23.0,897.19,0.0,0.002898551,False
1.0,45.4,7.0,352.7,0.0,0.014285714,False
1.0,38.8,11.0,214.0533333,0.016666667,0.03015873,False
2.0,21.0,25.0,278.1366667,0.0,0.007692308,False
5.0,82.6,8.0,66.53333333,0.0,0.02,False
0.0,0.0,22.0,1321.7,0.0,0.010833333,False
6.0,89.8,26.0,1570.133333,0.0,0.005357143,False
5.0,7.5,20.0,1893.466667,0.0,0.02,False
0.0,0.0,34.0,1070.098072,0.018627451,0.027103099,False
0.0,0.0,26.0,1114.733333,0.015384615,0.026098901,False
0.0,0.0,22.0,469.54,0.0,0.008695652,True
4.0,7.5,29.0,1582.533333,0.006666667,0.022222222,False
0.0,0.0,3.0,33.2,0.0,0.066666667,False
0.0,0.0,35.0,682.1833333,0.0,0.001388889,False
0.0,0.0,11.0,287.5,0.0,0.027272727,False
10.0,7.5,48.0,1939.571111,0.003773585,0.010539084,True
10.0,7.5,18.0,598.9369047499999,0.000641026,0.00210649,True
2.0,112.8,27.0,1555.967143,0.0,0.001724138,True
0.0,0.0,0.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,8.0,413.0,0.0,0.0125,False
0.0,0.0,3.0,62.4,0.0,0.066666667,False
0.0,0.0,33.0,889.3666667,0.0,0.003030303,True
1.0,7.5,83.0,598.9369047499999,0.001075269,0.019375648,True
0.0,0.0,15.0,1069.7,0.0,0.046666667,False
3.0,32.2,81.0,1199.616667,0.0,0.00617284,True
1.0,16.6,84.0,1893.619048,0.016825397,0.030138889,False
4.0,54.2,64.0,1324.68,0.0,0.003864734,False
0.0,0.0,16.0,230.5666667,0.0,0.023958333,False
1.0,11.0,8.0,98.56666667,0.0031124675,0.101666667,False
0.0,0.0,3.0,33.2,0.0031124675,0.0251564025,False
1.0,7.5,41.0,598.9369047499999,0.001754386,0.013972431,False
2.0,32.2,20.0,342.6866667,0.0,0.009090909,False
4.0,7.5,41.0,2517.583333,0.007751938,0.013881932,True
1.0,136.5,25.0,806.5,0.0,0.009615385,False
0.0,0.0,24.0,348.0333333,0.0031124675,0.0251564025,False
4.0,49.3,9.0,283.7,0.018181818,0.036363636,False
10.0,7.5,50.0,907.2363636,0.020411523,0.023212197,False
0.0,0.0,10.0,122.1666667,0.0,0.02,False
1.0,118.8,8.0,259.2,0.0,0.007407407,False
0.0,0.0,3.0,58.2,0.0031124675,0.044444444,False
2.0,13.0,6.0,47.13333333,0.04,0.06,False
1.0,44.0,1.0,0.0,0.0,0.066666667,True
1.0,4.0,73.0,2000.618333,0.0,0.003703704,False
0.0,0.0,4.0,140.0,0.0031124675,0.1,False
2.0,75.05,18.0,598.9369047499999,0.019711538,0.03900641,False
1.0,17.1,45.0,812.2873894,0.0,0.022732152,True
1.0,2.0,18.0,3252.200476,0.005479452,0.024292237,False
1.0,4.0,20.0,471.4777778,0.0,0.004545455,True
1.0,5.0,41.0,764.1333333,0.0,0.014444444,False
0.0,0.0,21.0,1275.9,0.0031124675,0.101587302,False
0.0,0.0,8.0,458.5,0.025,0.03,False
0.0,0.0,4.0,86.36,0.0031124675,0.0251564025,False
0.0,0.0,9.0,152.6,0.0031124675,0.096296296,False
2.0,7.5,13.0,420.2466667,0.0031124675,0.064912281,True
1.0,22.2,5.0,136.1,0.0031124675,0.066666667,True
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,63.0,1779.163333,0.003278689,0.020243418,False
7.0,68.4,18.0,598.9369047499999,0.002666667,0.008978355,True
1.0,7.5,18.0,598.9369047499999,0.018642295,0.043830926,False
3.0,43.2,7.0,137.0,0.0,0.02,False
2.0,132.0,35.0,1356.866667,0.0,0.010526316,False
6.0,45.03333333,18.0,598.9369047499999,0.002755906,0.014537746,False
0.0,0.0,2.0,0.0,0.0031124675,0.0251564025,False
1.0,80.6,21.0,479.5857143,0.005,0.010555556,True
4.0,26.2,13.0,131.2,0.0,0.026666667,False
1.0,137.9,13.0,161.8666667,0.0,0.010526316,False
0.0,0.0,8.0,261.8,0.01,0.04,False
2.0,9.6,10.0,184.1,0.0,0.035714286,False
2.0,161.2,7.0,555.4,0.0031124675,0.055555556,False
9.0,7.5,38.0,2621.621429,0.021212121,0.044507576,False
2.0,45.2,19.0,230.2,0.0,0.019047619,False
2.0,167.4,8.0,191.15,0.0,0.02,False
0.0,0.0,2.0,4.0,0.0,0.1,False
0.0,0.0,10.0,45.2,0.0031124675,0.1,False
2.0,19.4,10.0,136.0666667,0.0,0.052857143,False
3.0,157.4,9.0,128.5,0.036363636,0.081818182,False
0.0,0.0,15.0,2653.5,0.0,0.04,False
5.0,56.8,3.0,27.2,0.0,0.033333333,False
4.0,7.5,18.0,598.9369047499999,0.022541254,0.03820917,False
0.0,0.0,3.0,58.4,0.0,0.066666667,False
0.0,0.0,24.0,1163.266667,0.0031124675,0.083333333,True
2.0,42.2,17.0,440.2261905,0.026315789,0.023684211,False
0.0,0.0,37.0,1489.590909,0.009459459,0.03816999,False
1.0,12.0,0.0,0.0,0.0,0.022222222,True
0.0,0.0,58.0,1590.42,0.010344828,0.021551724,True
0.0,0.0,20.0,545.1,0.01,0.031666667,False
0.0,0.0,13.0,517.4,0.0,0.034285714,True
0.0,0.0,3.0,275.0,0.0,0.05,True
3.0,69.6,9.0,199.1333333,0.0,0.006060606,False
0.0,0.0,24.0,583.0,0.0,0.025,False
6.0,66.55,41.0,1556.523333,0.005681818,0.012878788,False
8.0,103.7333333,17.0,328.3,0.0,0.010526316,False
4.0,60.4,11.0,572.6,0.0,0.013333333,False
2.0,7.5,46.0,2031.506667,0.013043478,0.023913043,False
6.0,63.68333333,8.0,129.7611111,0.017857143,0.068923933,False
5.0,148.5,25.0,307.7,0.007692308,0.034615385,False
4.0,96.6,15.0,276.7333333,0.010526316,0.021052632,True
0.0,0.0,13.0,187.0,0.0,0.0,False
8.0,7.5,18.0,598.9369047499999,0.008889185,0.030612404,False
1.0,13.1,18.0,598.9369047499999,0.003477744,0.015856149,False
4.0,25.0,18.0,598.9369047499999,0.013471503,0.029620035,False
3.0,58.4,11.0,267.3,0.0,0.016666667,False
0.0,0.0,57.0,820.3636364,0.035087719,0.061650605,False
3.0,118.0,32.0,791.8,0.021621622,0.046846847,False
8.0,77.5,35.0,2518.266667,0.01025641,0.012576313,False
4.0,61.63333333,33.0,1804.011111,0.0,0.005022447,True
5.0,68.8,33.0,781.5166667,0.005555556,0.008333333,False
3.0,11.6,25.0,510.38,0.007692308,0.023076923,False
0.0,0.0,5.0,87.6,0.0,0.04,False
2.0,34.18095238,70.0,2012.660952,0.0,0.001408451,False
3.0,36.3,13.0,309.55,0.0,0.029166667,False
3.0,7.5,25.0,1556.491429,0.036206897,0.067624521,True
1.0,23.2,27.0,1061.55,0.003703704,0.018518519,True
4.0,194.4,12.0,182.5142857,0.0,0.001666667,False
0.0,0.0,9.0,125.2666667,0.0031124675,0.0251564025,False
3.0,28.65,9.0,75.05,0.0031124675,0.0251564025,False
2.0,66.5,5.0,118.5,0.0,0.042857143,False
2.0,194.9,14.0,227.3333333,0.0,0.009183673,True
0.0,0.0,5.0,0.0,0.0031124675,0.0251564025,False
5.0,44.66666667,18.0,1808.162266,0.0031124675,0.06290128,False
2.0,83.6,18.0,1219.7,0.0,0.00952381,True
0.0,0.0,32.0,893.45,0.0,0.011458333,False
0.0,0.0,6.0,268.4,0.0,0.04,False
1.0,11.0,1.0,0.0,0.0,0.1,False
0.0,0.0,45.0,2347.333333,0.004545455,0.015909091,False
0.0,0.0,41.0,817.7958109,0.034492302,0.05715957,False
7.0,79.2,30.0,1011.916667,0.0,0.018285714,False
0.0,0.0,7.0,1646.2,0.025,0.075,False
5.0,35.7,18.0,2383.139223,0.019666667,0.036723457,False
3.0,59.79,39.0,752.56,0.0,0.000696864,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
1.0,15.2,6.0,199.6,0.0,0.014285714,False
0.0,0.0,23.0,386.18,0.004347826,0.016521739,False
0.0,0.0,31.0,464.9333333,0.006451613,0.033870968,False
4.0,96.4,10.0,217.6,0.0,0.0,False
5.0,77.0,18.0,3210.848218,0.00212766,0.020921986,False
0.0,0.0,39.0,873.0,0.01,0.02,False
1.0,0.0,12.0,277.45,0.0031124675,0.09,False
0.0,0.0,28.0,512.7166667,0.007142857,0.013571429,True
2.0,8.0,13.0,1286.050476,0.0125,0.019886364,False
0.0,0.0,18.0,598.9369047499999,0.0031124675,0.066158871,False
0.0,0.0,9.0,140.2,0.0,0.044444444,False
1.0,11.0,6.0,43.7,0.0,0.057142857,False
1.0,66.4,39.0,606.3666667,0.015789474,0.026754386,False
4.0,28.73333333,12.0,243.75,0.0,0.038571429,True
6.0,7.5,8.0,254.25,0.025,0.042222222,False
1.0,53.4,18.0,539.5,0.011111111,0.018888889,False
2.0,23.8,6.0,135.2,0.0,0.025,False
2.0,13.0,16.0,346.3866667,0.0,0.029411765,False
1.0,23.96,18.0,2103.938772,0.013731061,0.038809156,False
9.0,64.5,33.0,768.4133333,0.004878049,0.013617886,False
9.0,7.5,64.0,598.9369047499999,0.0,0.020187793,True
0.0,0.0,8.0,64.6,0.0031124675,0.075,False
0.0,0.0,26.0,559.56,0.008,0.008,False
2.0,82.6,10.0,352.0,0.0,0.007692308,True
0.0,0.0,5.0,53.4,0.0031124675,0.0251564025,False
2.0,31.2,3.0,55.4,0.0,0.05,False
0.0,0.0,9.0,206.6,0.0,0.005555556,False
7.0,199.85,39.0,1267.453333,0.004761905,0.020634921,False
1.0,5.5,25.0,621.2,0.0,0.009333333,False
0.0,0.0,15.0,148.9333333,0.0,0.04,False
4.0,64.6,16.0,597.6,0.019047619,0.018594104,False
0.0,0.0,43.0,654.0666667,0.0,0.029844961,False
2.0,53.4,2.0,0.0,0.0031124675,0.1,False
5.0,59.9,84.0,2359.522438,0.016666667,0.028709742,False
1.0,23.2,4.0,44.8,0.0,0.05,False
1.0,0.0,23.0,579.3,0.0,0.009090909,False
1.0,46.4,13.0,118.2666667,0.0,0.014285714,False
8.0,176.25,20.0,651.7658974,0.0,0.009230769,True
9.0,68.4,30.0,728.8666667,0.037373737,0.063636364,False
5.0,7.5,38.0,1712.776667,0.013333333,0.040833333,False
4.0,68.73333333,44.0,2498.866667,0.0,0.014444444,True
9.0,219.9333333,56.0,1371.415714,0.002539683,0.011752445,False
0.0,0.0,18.0,3362.749679,0.025170765,0.042322417,False
2.0,70.6,30.0,515.2333333,0.0,0.02,False
0.0,0.0,62.0,2636.513492,0.0031124675,0.061364567,False
1.0,70.0,12.0,1644.233333,0.0,0.015384615,False
8.0,166.7,9.0,171.7,0.016666667,0.05,False
0.0,0.0,27.0,1747.7,0.007692308,0.025641026,False
1.0,54.4,6.0,270.9,0.0,0.014285714,False
5.0,152.1,27.0,1474.533333,0.014814815,0.030123457,False
0.0,0.0,3.0,255.0,0.0,0.066666667,False
0.0,0.0,25.0,1131.8,0.024,0.033142857,False
2.0,58.4,5.0,303.1,0.0,0.033333333,True
1.0,106.8,17.0,327.5380952,0.0,0.00625,False
0.0,0.0,39.0,1867.033333,0.0,0.020512821,False
0.0,0.0,1.0,0.0,0.0031124675,0.0251564025,False
0.0,0.0,3.0,50.2,0.0,0.066666667,False
3.0,82.6,1.0,16.2,0.0,0.05,False
7.0,7.5,70.0,806.0266667,0.0,0.002666667,False
1.0,17.2,6.0,243.3,0.0,0.05,False
1.0,189.4833333,18.0,598.9369047499999,0.0,0.002380952,False
0.0,0.0,13.0,374.9,0.0,0.047619048,True
4.0,74.5,22.0,672.95,0.0,0.027179487,True
3.0,33.6,4.0,109.5,0.0,0.013333333,False
0.0,0.0,19.0,623.2,0.022222222,0.044444444,False
4.0,7.5,7.0,137.6,0.0,0.0375,False
0.0,0.0,36.0,1083.75163,0.006666667,0.011684359,False
1.0,5.5,18.0,1955.168685,0.015359477,0.037057104,False
0.0,0.0,18.0,3357.053333,0.015533981,0.043527508,False
0.0,0.0,62.0,1200.354444,0.003225806,0.023655914,False
0.0,0.0,74.0,1268.266667,0.002702703,0.00954955,False
0.0,0.0,27.0,598.9369047499999,0.027160494,0.090123457,False
2.0,22.2,18.0,470.8966667,0.0,0.005,False
0.0,0.0,50.0,1085.891081,0.025952381,0.041398682,False
3.0,102.8,25.0,1109.233333,0.0,0.001666667,True
4.0,7.5,11.0,587.2,0.013333333,0.04,False
5.0,151.3333333,11.0,283.3333333,0.033333333,0.058333333,True
2.0,36.2,4.0,48.0,0.0031124675,0.057142857,False
10.0,208.5133333,17.0,369.1,0.0,0.004,False
0.0,0.0,26.0,436.8,0.0031124675,0.088888889,False
4.0,175.8666667,2.0,5.0,0.0,0.04,False
5.0,30.0,18.0,598.9369047499999,0.007272727,0.021707552,False
1.0,26.2,32.0,1427.676667,0.0,0.021875,True
0.0,0.0,16.0,511.2,0.0125,0.01875,False
6.0,7.5,28.0,518.3966667,0.006060606,0.013333333,False
5.0,187.1,18.0,598.9369047499999,0.001960784,0.013366013,True
8.0,133.35,14.0,552.48,0.005263158,0.016140351,False
9.0,7.5,11.0,259.5533333,0.011111111,0.05,False
1.0,7.5,33.0,799.1049417,0.004347826,0.017574237,False
6.0,144.8333333,23.0,1007.233333,0.0,0.027586207,False
2.0,40.8,45.0,1668.125238,0.004444444,0.024107744,False
0.0,0.0,7.0,189.2,0.0,0.014285714,True
9.0,122.2,51.0,2303.96,0.019496855,0.036855346,False
0.0,0.0,8.0,158.42,0.0,0.05,False
2.0,25.2,21.0,1702.5,0.016666667,0.037179487,False
0.0,0.0,2.0,11.0,0.0,0.1,False
2.0,73.75,20.0,546.669697,0.0,0.004393939,False
2.0,68.6,10.0,279.7666667,0.0,0.033333333,False
1.0,19.4,18.0,1077.373333,0.034126984,0.035714286,False
10.0,7.5,47.0,1534.815256,0.022807018,0.036908939,False
3.0,17.94545455,18.0,268.4525974,0.0,0.014267677,True
0.0,0.0,7.0,116.8,0.028571429,0.0251564025,False
6.0,80.5,23.0,477.7,0.0,0.007142857,False
4.0,158.2,62.0,598.9369047499999,0.0,0.001041667,False
0.0,0.0,5.0,334.4,0.0,0.025,False
3.0,180.8,10.0,408.4666667,0.0,0.0,False
7.0,7.5,68.0,598.9369047499999,0.032236842,0.038623482,False
2.0,154.6,20.0,479.1,0.0,0.009375,False
1.0,125.0,24.0,677.3333333,0.0,0.032,False
2.0,75.6,28.0,2074.929524,0.0,0.016935484,False
2.0,10.3,18.0,598.9369047499999,0.009722222,0.021345899,False
4.0,124.6,4.0,71.0,0.0,0.028571429,False
1.0,139.3666667,13.0,139.4333333,0.0,0.007017544,False
1.0,12.06666667,45.0,591.2640602,0.0,0.013028631,True
0.0,0.0,43.0,598.9369047499999,0.020930233,0.051162791,False
0.0,0.0,10.0,274.3,0.0,0.06,False
0.0,0.0,21.0,1280.02,0.0,0.019047619,True
3.0,45.8,63.0,2435.697531,0.00952381,0.017460317,False
1.0,15.2,81.0,598.9369047499999,0.032304527,0.054759418,False
0.0,0.0,15.0,203.35,0.025,0.066666667,False
4.0,133.8,13.0,421.7857143,0.0,0.023529412,False
0.0,0.0,31.0,485.6333333,0.019354839,0.038709677,False
1.0,21.2,21.0,836.1,0.0,0.004545455,False
0.0,0.0,30.0,1500.213333,0.0,0.003333333,False
0.0,0.0,3.0,845.3,0.0,0.033333333,False
0.0,0.0,8.0,194.4,0.0,0.025,False
0.0,0.0,2.0,58.6,0.0,0.05,False
0.0,0.0,26.0,1911.711111,0.015384615,0.036666667,True
0.0,0.0,14.0,253.1,0.0031124675,0.078571429,False
0.0,0.0,3.0,36.6,0.0,0.033333333,False
